trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,terrestrial detritus,1,0,21,1.0,0.0
2,2;6,land plants,2,0,3,1.0,0.0
3,3,land plants,1,0,7,1.0,0.0
4,4,land plants,1,0,6,1.0,0.0
5,5,land plants,1,0,5,1.0,0.0
7,7,land plants,1,0,10,1.0,0.0
8,8,land plants,1,0,5,1.0,0.0
9,9,land plants,1,0,7,1.0,0.0
10,10,terrestrial heterotroph microbes,1,1,2,3.0,2.0
11,11,terrestrial heterotroph microbes,1,3,4,3.0,1.0
12,12,terrestrial saprotrophs,1,1,4,2.0,1.0
13,13,terrestrial saprotrophs,1,1,2,2.0,1.0
14,14,terrestrial saprotrophs,1,1,2,2.0,1.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0
16,16,terrestrial saprotrophs,1,1,4,2.0,1.0
17,17,terrestrial saprotrophs,1,1,3,2.0,1.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0
19,19,terrestrial saprotrophs,1,1,3,2.0,1.0
20,20,terrestrial saprotrophs,1,1,6,2.0,1.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0
22,22,terrestrial saprotrophs,1,1,5,2.0,1.0
23,23,terrestrial saprotrophs,1,1,4,2.0,1.0
24,24,terrestrial saprotrophs,1,1,2,2.0,1.0
25,25,terrestrial saprotrophs,1,1,1,2.0,1.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0
27,27,mycorrhizae,1,2,4,2.0,1.0
28,28;30,mycorrhizae,2,8,0,2.0,1.0
29,29,mycorrhizae,1,1,2,2.0,1.0
31,31,mycorrhizae,1,3,2,2.0,1.0
32,32,mycorrhizae,1,4,1,2.0,1.0
33,33,mycorrhizae,1,2,2,2.0,1.0
34,34,mycorrhizae,1,1,1,2.0,1.0
35,35,mycorrhizae,1,1,2,2.0,1.0
36,36,plant parasites,1,4,1,2.0,1.0
37,37,plant parasites,1,1,4,2.0,1.0
38,38,plant parasites,1,8,3,2.0,1.0
39,39,plant parasites,1,1,2,2.0,1.0
40,40,plant parasites,1,1,2,2.0,1.0
41,41,plant parasites,1,4,2,2.0,1.0
42,42,plant parasites,1,1,0,2.0,1.0
43,43,fungal parasites,1,9,1,3.0,2.0
44,44,fungal parasites,1,18,1,3.0,2.0
45,45,fungal parasites,1,14,1,3.0,2.0
46,46,terrestrial microbivores,1,11,4,3.0,2.0
47,47,terrestrial detritivores,1,6,1,2.6666666666666665,1.0
48,48,terrestrial detritivores,1,8,2,2.75,2.0
49,49,mites,1,18,2,3.391304347826087,2.0
50,50,mites,1,9,1,2.8666666666666667,2.0
51,51,terrestrial arthropod predators (1),1,1,2,3.833333333333333,3.0
52,52,terrestrial arthropod predators (1),1,4,3,4.166666666666666,4.0
53,53,terrestrial arthropod predators (1),1,1,2,4.833333333333334,4.0
54,54,terrestrial arthropod predators (2),1,7,1,4.5964912280701755,5.0
55,55,terrestrial arthropod predators (2),1,1,0,3.0,3.0
56,56,terrestrial arthropod predators (2),1,2,1,5.125,5.0
57,57,terrestrial arthropod predators (2),1,1,1,4.714285714285714,5.0
58,58,terrestrial arthropod predators (2),1,5,1,5.12,6.0
59,59,aquatic detritus,1,0,4,1.0,0.0
60,60,aquatic heterotroph microbes,1,4,3,2.8333333333333335,2.0
61,61,aquatic heterotroph microbes,1,1,1,2.0,1.0
62,62,aquatic heterotroph microbes,1,1,2,2.0,1.0
63,63,aquatic unicellular/small algae,1,0,1,1.0,0.0
64,64;66,aquatic unicellular/small algae,2,0,1,1.0,0.0
65,65,aquatic unicellular/small algae,1,0,2,1.0,0.0
67,67,aquatic unicellular/small algae,1,0,2,1.0,0.0
68,68,planktic large colonial algae,1,0,1,1.0,0.0
69,69;71;72;78,benthic filamentous algae,4,0,1,1.0,0.0
70,70,benthic filamentous algae,1,0,3,1.0,0.0
73,73,benthic filamentous algae,1,0,2,1.0,0.0
74,74;76,other benthic/epiphytic algae,2,0,2,1.0,0.0
75,75;77,other benthic/epiphytic algae,2,0,3,1.0,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0
82,82;83;85;86,aquatic saprotrophs,4,1,1,2.0,1.0
84,84,aquatic saprotrophs,1,1,0,2.0,1.0
87,87,small algae parasites,1,2,0,2.0,1.0
88,88,aquatic macrophyte parasites,1,6,1,2.0,1.0
89,89,nematodes,1,4,2,3.0,3.0
90,90,swimming filter feeders,1,1,0,2.0,1.0
91,91,swimming filter feeders,1,1,1,2.0,1.0
92,92,swimming scrapers,1,11,2,2.7222222222222223,2.0
93,93,arthropod  omnivores,1,2,1,4.375,4.0
94,94,arthropod  omnivores,1,6,0,4.258064516129032,5.0
95,95,benthic predators,1,2,1,3.6842105263157894,3.0
