trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,terrestrial detritus,1,0,17,1.0,0.0
2,2,land plants,1,0,3,1.0,0.0
3,3,land plants,1,0,7,1.0,0.0
4,4,land plants,1,0,8,1.0,0.0
5,5,land plants,1,0,8,1.0,0.0
6,6,land plants,1,0,5,1.0,0.0
7,7,land plants,1,0,5,1.0,0.0
8,8,land plants,1,0,4,1.0,0.0
9,9,land plants,1,0,5,1.0,0.0
10,10,terrestrial heterotroph microbes,1,1,4,2.0,1.0
11,11,terrestrial heterotroph microbes,1,1,2,2.0,1.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0
13,13,terrestrial saprotrophs,1,1,3,2.0,1.0
14,14;22,terrestrial saprotrophs,2,1,4,2.0,1.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0
16,16;26,terrestrial saprotrophs,2,1,1,2.0,1.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0
19,19,terrestrial saprotrophs,1,1,3,2.0,1.0
20,20,terrestrial saprotrophs,1,1,5,2.0,1.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0
23,23;25,terrestrial saprotrophs,2,1,5,2.0,1.0
24,24,terrestrial saprotrophs,1,1,5,2.0,1.0
27,27,mycorrhizae,1,4,2,2.0,1.0
28,28,mycorrhizae,1,6,1,2.0,1.0
29,29,mycorrhizae,1,2,2,2.0,1.0
30,30,mycorrhizae,1,1,2,2.0,1.0
31,31,mycorrhizae,1,1,2,2.0,1.0
32,32,mycorrhizae,1,1,2,2.0,1.0
33,33,mycorrhizae,1,7,1,2.0,1.0
34,34,mycorrhizae,1,4,2,2.0,1.0
35,35,mycorrhizae,1,4,3,2.0,1.0
36,36,plant parasites,1,3,3,2.0,1.0
37,37,plant parasites,1,1,2,2.0,1.0
38,38,plant parasites,1,3,3,2.0,1.0
39,39,plant parasites,1,1,3,2.0,1.0
40,40,plant parasites,1,1,3,2.0,1.0
41,41,plant parasites,1,3,4,2.0,1.0
42,42,plant parasites,1,1,4,2.0,1.0
43,43,fungal parasites,1,7,1,3.0,2.0
44,44,fungal parasites,1,28,1,3.0,2.0
45,45,fungal parasites,1,10,2,3.0,2.0
46,46,terrestrial microbivores,1,12,4,3.48,3.0
47,47,terrestrial detritivores,1,1,2,3.0,2.0
48,48,terrestrial detritivores,1,2,5,2.5,2.0
49,49,mites,1,22,2,3.1904761904761907,2.0
50,50,mites,1,17,3,2.92,2.0
51,51,terrestrial arthropod predators (1),1,1,4,5.0,4.0
52,52,terrestrial arthropod predators (1),1,2,2,5.0,3.0
53,53,terrestrial arthropod predators (1),1,2,3,3.8181818181818183,3.0
54,54,terrestrial arthropod predators (2),1,9,3,4.470588235294118,4.0
55,55,terrestrial arthropod predators (2),1,13,3,4.304347826086957,3.0
56,56,terrestrial arthropod predators (2),1,1,4,3.5,3.0
57,57,terrestrial arthropod predators (2),1,7,4,4.638297872340425,5.0
58,58,terrestrial arthropod predators (2),1,7,1,4.208333333333334,3.0
59,59,aquatic detritus,1,0,6,1.0,0.0
60,60,aquatic heterotroph microbes,1,5,4,2.888888888888889,1.0
61,61,aquatic heterotroph microbes,1,2,3,2.75,2.0
62,62;85,aquatic heterotroph microbes,2,1,1,2.0,1.0
63,63;67,aquatic unicellular/small algae,2,0,1,1.0,0.0
64,64,aquatic unicellular/small algae,1,0,1,1.0,0.0
65,65,aquatic unicellular/small algae,1,0,2,1.0,0.0
66,66,aquatic unicellular/small algae,1,0,1,1.0,0.0
68,68;69,planktic large colonial algae,2,0,0,1.0,0.0
70,70;71;73,benthic filamentous algae,3,0,1,1.0,0.0
72,72,benthic filamentous algae,1,0,3,1.0,0.0
74,74,other benthic/epiphytic algae,1,0,2,1.0,0.0
75,75;77,other benthic/epiphytic algae,2,0,1,1.0,0.0
76,76,other benthic/epiphytic algae,1,0,2,1.0,0.0
78,78,macrophytic algae,1,0,2,1.0,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,5,1.0,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0
82,82;83;84;86,aquatic saprotrophs,4,1,0,2.0,1.0
87,87,small algae parasites,1,2,0,2.0,1.0
88,88,aquatic macrophyte parasites,1,3,0,2.0,1.0
89,89,nematodes,1,1,4,3.0,2.0
90,90,swimming filter feeders,1,2,2,3.25,3.0
91,91,swimming filter feeders,1,4,2,3.0,2.0
92,92,swimming scrapers,1,4,3,2.6666666666666665,2.0
93,93,arthropod  omnivores,1,13,2,3.4222222222222225,3.0
94,94,arthropod  omnivores,1,8,1,3.2777777777777777,3.0
95,95,benthic predators,1,3,0,3.65,3.0
